Entity,Code,Day,p_proj_all_ages
Czechia,CZE,2023-05-07,-0.79984397
Czechia,CZE,2023-05-14,-7.0341053
Czechia,CZE,2023-05-21,-2.4720669
Czechia,CZE,2023-05-28,-6.326919
Czechia,CZE,2023-06-04,-8.752762
Czechia,CZE,2023-06-11,-3.5702055
Czechia,CZE,2023-06-18,-5.3796086
Czechia,CZE,2023-06-25,3.0243423
Czechia,CZE,2023-07-02,-6.4836054
Czechia,CZE,2023-07-09,-5.2845354
Czechia,CZE,2023-07-16,-1.1333494
Czechia,CZE,2023-07-23,-6.8436513
Czechia,CZE,2023-07-30,-12.698037
Czechia,CZE,2023-08-06,-12.082215
Czechia,CZE,2023-08-13,-6.4266396
Czechia,CZE,2023-08-20,-1.4242353
Czechia,CZE,2023-08-27,6.373626
Czechia,CZE,2023-09-03,-7.047359
Czechia,CZE,2023-09-10,-6.7775874
Czechia,CZE,2023-09-17,-4.287039
Czechia,CZE,2023-09-24,-3.246035
Czechia,CZE,2023-10-01,-7.971667
Czechia,CZE,2023-10-08,-6.642895
Czechia,CZE,2023-10-15,-0.405481
Czechia,CZE,2023-10-22,0.542091
Czechia,CZE,2023-10-29,1.8984756
Czechia,CZE,2023-11-05,-0.49031052
Czechia,CZE,2023-11-12,1.3051854
Czechia,CZE,2023-11-19,6.595483
Czechia,CZE,2023-11-26,5.1372833
Czechia,CZE,2023-12-03,8.490781
Czechia,CZE,2023-12-10,10.657406
Czechia,CZE,2023-12-17,7.98415
Czechia,CZE,2023-12-24,6.6585774
Czechia,CZE,2023-12-31,5.806728
Denmark,DNK,2020-01-05,-2.9876692
Denmark,DNK,2020-01-12,0.4366812
Denmark,DNK,2020-01-19,-5.4221144
Denmark,DNK,2020-01-26,-8.584071
Denmark,DNK,2020-02-02,-7.2252336
Denmark,DNK,2020-02-09,-7.683098
Denmark,DNK,2020-02-16,-11.558378
Denmark,DNK,2020-02-23,-12.830885
Denmark,DNK,2020-03-01,-15.456946
Denmark,DNK,2020-03-08,-11.553849
Denmark,DNK,2020-03-15,-10.28446
Denmark,DNK,2020-03-22,-1.0588398
Denmark,DNK,2020-03-29,-0.28693968
Denmark,DNK,2020-04-05,6.4848957
Denmark,DNK,2020-04-12,4.0415096
Denmark,DNK,2020-04-19,2.1413658
Denmark,DNK,2020-04-26,7.1851544
Denmark,DNK,2020-05-03,-1.5777656
Denmark,DNK,2020-05-10,-1.6095084
Denmark,DNK,2020-05-17,-5.1655354
Denmark,DNK,2020-05-24,-0.42075858
Denmark,DNK,2020-05-31,-3.1224992
Denmark,DNK,2020-06-07,-3.934494
Denmark,DNK,2020-06-14,-0.3984064
Denmark,DNK,2020-06-21,-5.181035
Denmark,DNK,2020-06-28,2.52136
Denmark,DNK,2020-07-05,2.4059248
Denmark,DNK,2020-07-12,-1.6241764
Denmark,DNK,2020-07-19,3.8461537
Denmark,DNK,2020-07-26,-6.460564
Denmark,DNK,2020-08-02,-1.2853974
Denmark,DNK,2020-08-09,-2.9805377
Denmark,DNK,2020-08-16,1.9297873
Denmark,DNK,2020-08-23,-0.4203375
Denmark,DNK,2020-08-30,-1.853759
Denmark,DNK,2020-09-06,1.3374486
Denmark,DNK,2020-09-13,0.38767475
Denmark,DNK,2020-09-20,8.721864
Denmark,DNK,2020-09-27,-3.468781
Denmark,DNK,2020-10-04,-0.4398265
Denmark,DNK,2020-10-11,-8.201213
Denmark,DNK,2020-10-18,-0.47393245
Denmark,DNK,2020-10-25,8.108109
Denmark,DNK,2020-11-01,-3.6986008
Denmark,DNK,2020-11-08,-0.03897354
Denmark,DNK,2020-11-15,4.655605
Denmark,DNK,2020-11-22,3.1261961
Denmark,DNK,2020-11-29,2.3511803
Denmark,DNK,2020-12-06,-0.5221506
Denmark,DNK,2020-12-13,-0.5088112
Denmark,DNK,2020-12-20,17.219152
Denmark,DNK,2020-12-27,10.7658615
Denmark,DNK,2021-01-03,15.061237
Denmark,DNK,2021-01-10,6.2419286
Denmark,DNK,2021-01-17,5.012555
Denmark,DNK,2021-01-24,11.159738
Denmark,DNK,2021-01-31,6.8327365
Denmark,DNK,2021-02-07,1.4041831
Denmark,DNK,2021-02-14,-5.5051336
Denmark,DNK,2021-02-21,-12.049689
Denmark,DNK,2021-02-28,-18.916662
Denmark,DNK,2021-03-07,-20.327198
Denmark,DNK,2021-03-14,-13.036286
Denmark,DNK,2021-03-21,-19.218897
Denmark,DNK,2021-03-28,-11.038462
Denmark,DNK,2021-04-04,-13.534172
Denmark,DNK,2021-04-11,-11.015785
Denmark,DNK,2021-04-18,-7.1885953
Denmark,DNK,2021-04-25,-0.5161896
Denmark,DNK,2021-05-02,-0.9088232
Denmark,DNK,2021-05-09,4.195737
Denmark,DNK,2021-05-16,-0.74959904
Denmark,DNK,2021-05-23,3.5640216
Denmark,DNK,2021-05-30,2.3504922
Denmark,DNK,2021-06-06,2.1500063
Denmark,DNK,2021-06-13,4.1028175
Denmark,DNK,2021-06-20,-1.390393
Denmark,DNK,2021-06-27,-0.38617927
Denmark,DNK,2021-07-04,9.392718
Denmark,DNK,2021-07-11,-2.7170055
Denmark,DNK,2021-07-18,9.370228
Denmark,DNK,2021-07-25,5.3000727
Denmark,DNK,2021-08-01,3.698618
Denmark,DNK,2021-08-08,12.734861
Denmark,DNK,2021-08-15,8.8810835
Denmark,DNK,2021-08-22,6.4716053
Denmark,DNK,2021-08-29,5.419599
Denmark,DNK,2021-09-05,7.226585
Denmark,DNK,2021-09-12,11.292131
Denmark,DNK,2021-09-19,6.0284777
Denmark,DNK,2021-09-26,4.545908
Denmark,DNK,2021-10-03,11.7652855
Denmark,DNK,2021-10-10,5.294409
Denmark,DNK,2021-10-17,12.5109
Denmark,DNK,2021-10-24,10.470229
Denmark,DNK,2021-10-31,11.143663
Denmark,DNK,2021-11-07,11.132761
Denmark,DNK,2021-11-14,10.178485
Denmark,DNK,2021-11-21,6.963994
Denmark,DNK,2021-11-28,14.1319685
Denmark,DNK,2021-12-05,12.302428
Denmark,DNK,2021-12-12,12.944952
Denmark,DNK,2021-12-19,13.532012
Denmark,DNK,2021-12-26,17.325064
Denmark,DNK,2022-01-02,15.457751
Denmark,DNK,2022-01-09,15.236876
Denmark,DNK,2022-01-16,3.8537486
Denmark,DNK,2022-01-23,2.2993493
Denmark,DNK,2022-01-30,2.599776
Denmark,DNK,2022-02-06,0.80880105
Denmark,DNK,2022-02-13,7.7466545
Denmark,DNK,2022-02-20,4.0657086
Denmark,DNK,2022-02-27,3.954236
Denmark,DNK,2022-03-06,-0.121703856
Denmark,DNK,2022-03-13,0.18857497
Denmark,DNK,2022-03-20,-1.5972894
Denmark,DNK,2022-03-27,4.324827
Denmark,DNK,2022-04-03,5.5227647
Denmark,DNK,2022-04-10,8.257217
Denmark,DNK,2022-04-17,3.6024
Denmark,DNK,2022-04-24,0.60437006
Denmark,DNK,2022-05-01,9.261584
Denmark,DNK,2022-05-08,0.9309591
Denmark,DNK,2022-05-15,-4.2203236
Denmark,DNK,2022-05-22,4.604553
Denmark,DNK,2022-05-29,-2.386329
Denmark,DNK,2022-06-05,3.4042983
Denmark,DNK,2022-06-12,2.3984337
Denmark,DNK,2022-06-19,1.259645
Denmark,DNK,2022-06-26,9.324441
Denmark,DNK,2022-07-03,15.317886
Denmark,DNK,2022-07-10,3.5559573
Denmark,DNK,2022-07-17,2.1250856
Denmark,DNK,2022-07-24,9.215359
Denmark,DNK,2022-07-31,3.8569853
Denmark,DNK,2022-08-07,7.3924575
Denmark,DNK,2022-08-14,6.7064085
Denmark,DNK,2022-08-21,15.458113
Denmark,DNK,2022-08-28,9.781223
Denmark,DNK,2022-09-04,0.19170865
Denmark,DNK,2022-09-11,6.138497
Denmark,DNK,2022-09-18,0.16995023
Denmark,DNK,2022-09-25,1.7433283
Denmark,DNK,2022-10-02,6.889518
Denmark,DNK,2022-10-09,11.709946
Denmark,DNK,2022-10-16,4.136671
Denmark,DNK,2022-10-23,10.852936
Denmark,DNK,2022-10-30,6.6834292
Denmark,DNK,2022-11-06,-1.8037959
Denmark,DNK,2022-11-13,4.2522693
Denmark,DNK,2022-11-20,-0.4025132
Denmark,DNK,2022-11-27,7.079393
Denmark,DNK,2022-12-04,6.7863336
Denmark,DNK,2022-12-11,6.9060016
Denmark,DNK,2022-12-18,21.352732
Denmark,DNK,2022-12-25,28.4694
Denmark,DNK,2023-01-01,24.293272
Denmark,DNK,2023-01-08,15.446466
Denmark,DNK,2023-01-15,10.373588
Denmark,DNK,2023-01-22,2.0215054
Denmark,DNK,2023-01-29,-1.2154104
Denmark,DNK,2023-02-05,-3.2498178
Denmark,DNK,2023-02-12,-6.414215
Denmark,DNK,2023-02-19,-6.150713
Denmark,DNK,2023-02-26,-2.984465
Denmark,DNK,2023-03-05,-9.617706
Denmark,DNK,2023-03-12,-2.49654
Denmark,DNK,2023-03-19,-3.6362183
Denmark,DNK,2023-03-26,-4.0006804
Denmark,DNK,2023-04-02,-3.5187328
Denmark,DNK,2023-04-09,4.598015
Denmark,DNK,2023-04-16,0.11518108
Denmark,DNK,2023-04-23,4.928604
Denmark,DNK,2023-04-30,6.7765694
Denmark,DNK,2023-05-07,-0.08220152
Denmark,DNK,2023-05-14,6.1551332
Denmark,DNK,2023-05-21,1.945975
Denmark,DNK,2023-05-28,-1.3906494
Denmark,DNK,2023-06-04,-3.72098
Denmark,DNK,2023-06-11,-1.2118274
Denmark,DNK,2023-06-18,0.08703457
Denmark,DNK,2023-06-25,3.9906762
Denmark,DNK,2023-07-02,-4.434794
Denmark,DNK,2023-07-09,7.2105303
Denmark,DNK,2023-07-16,7.089438
Denmark,DNK,2023-07-23,-1.5813748
Denmark,DNK,2023-07-30,-1.0872749
Denmark,DNK,2023-08-06,-0.38015637
Denmark,DNK,2023-08-13,1.7215937
Denmark,DNK,2023-08-20,2.0611384
Denmark,DNK,2023-08-27,-2.555139
Denmark,DNK,2023-09-03,1.9878159
Denmark,DNK,2023-09-10,11.565715
Denmark,DNK,2023-09-17,3.533605
Denmark,DNK,2023-09-24,-1.4922509
Denmark,DNK,2023-10-01,3.358678
Denmark,DNK,2023-10-08,0.24260068
Denmark,DNK,2023-10-15,1.9108256
Denmark,DNK,2023-10-22,2.9820669
Denmark,DNK,2023-10-29,6.236227
Denmark,DNK,2023-11-05,15.028189
Denmark,DNK,2023-11-12,5.537151
Denmark,DNK,2023-11-19,6.0001807
Denmark,DNK,2023-11-26,4.8827896
Denmark,DNK,2023-12-03,9.265811
Denmark,DNK,2023-12-10,9.913224
Denmark,DNK,2023-12-17,19.395071
Denmark,DNK,2023-12-24,18.089779
Denmark,DNK,2023-12-31,7.5335717
Dominican Republic,DOM,2020-01-31,7.0198526
Dominican Republic,DOM,2020-02-29,3.870899
Dominican Republic,DOM,2020-03-31,-7.3424797
Dominican Republic,DOM,2020-04-30,-8.952072
Dominican Republic,DOM,2020-05-31,-11.258385
Dominican Republic,DOM,2020-06-30,10.703769
Dominican Republic,DOM,2020-07-31,36.75851
Dominican Republic,DOM,2020-08-31,29.656157
Dominican Republic,DOM,2020-09-30,1.553398
Dominican Republic,DOM,2020-10-31,-4.351007
Dominican Republic,DOM,2020-11-30,-1.3060085
Dominican Republic,DOM,2020-12-31,9.299949
Dominican Republic,DOM,2021-01-31,21.577875
Dominican Republic,DOM,2021-02-28,3.0554273
Dominican Republic,DOM,2021-03-31,0.6469791
Dominican Republic,DOM,2021-04-30,4.0217733
Dominican Republic,DOM,2021-05-31,21.79051
Dominican Republic,DOM,2021-06-30,36.819824
Dominican Republic,DOM,2021-07-31,13.806121
Dominican Republic,DOM,2021-08-31,7.2042365
Dominican Republic,DOM,2021-09-30,6.1708717
Dominican Republic,DOM,2021-10-31,15.341779
Dominican Republic,DOM,2021-11-30,11.003023
Dominican Republic,DOM,2021-12-31,3.5111244
Dominican Republic,DOM,2022-01-31,41.19812
Dominican Republic,DOM,2022-02-28,-2.9057572
Dominican Republic,DOM,2022-03-31,-10.215792
Dominican Republic,DOM,2022-04-30,-7.863576
Dominican Republic,DOM,2022-05-31,1.5395427
Dominican Republic,DOM,2022-06-30,0.54177403
Dominican Republic,DOM,2022-07-31,-4.891378
Dominican Republic,DOM,2022-08-31,-3.0550253
Dominican Republic,DOM,2022-09-30,-4.2556086
Dominican Republic,DOM,2022-10-31,-5.232362
Dominican Republic,DOM,2022-11-30,-1.6068951
Dominican Republic,DOM,2022-12-31,3.2484636
Dominican Republic,DOM,2023-01-31,0.552048
Dominican Republic,DOM,2023-02-28,-3.5045207
Dominican Republic,DOM,2023-03-31,-1.7503967
Dominican Republic,DOM,2023-04-30,-1.5147419
Dominican Republic,DOM,2023-05-31,-3.0759358
Dominican Republic,DOM,2023-06-30,2.8198657
Dominican Republic,DOM,2023-07-31,-1.1757369
Dominican Republic,DOM,2023-08-31,-2.5786407
Dominican Republic,DOM,2023-09-30,-4.141312
Dominican Republic,DOM,2023-10-31,-9.666429
Ecuador,ECU,2020-01-05,-8.91589
Ecuador,ECU,2020-01-12,3.9771612
Ecuador,ECU,2020-01-19,1.5316718
Ecuador,ECU,2020-01-26,-1.5289252
Ecuador,ECU,2020-02-02,-7.187051
Ecuador,ECU,2020-02-09,-4.6763816
Ecuador,ECU,2020-02-16,0.6322795
Ecuador,ECU,2020-02-23,-1.1135528
Ecuador,ECU,2020-03-01,2.9617305
Ecuador,ECU,2020-03-08,-7.8972545
Ecuador,ECU,2020-03-15,-4.0873365
Ecuador,ECU,2020-03-22,3.297735
Ecuador,ECU,2020-03-29,153.57216
Ecuador,ECU,2020-04-05,378.4872
Ecuador,ECU,2020-04-12,300.1864
Ecuador,ECU,2020-04-19,208.71019
Ecuador,ECU,2020-04-26,143.894
Ecuador,ECU,2020-05-03,95.34916
Ecuador,ECU,2020-05-10,86.03008
Ecuador,ECU,2020-05-17,59.818916
Ecuador,ECU,2020-05-24,54.06632
Ecuador,ECU,2020-05-31,47.86046
Ecuador,ECU,2020-06-07,44.113808
Ecuador,ECU,2020-06-14,53.60326
Ecuador,ECU,2020-06-21,49.33223
Ecuador,ECU,2020-06-28,48.34519
Ecuador,ECU,2020-07-05,54.72996
Ecuador,ECU,2020-07-12,71.75276
Ecuador,ECU,2020-07-19,77.411476
Ecuador,ECU,2020-07-26,84.29521
Ecuador,ECU,2020-08-02,77.350876
Ecuador,ECU,2020-08-09,74.50088
Ecuador,ECU,2020-08-16,65.15288
Ecuador,ECU,2020-08-23,56.5768
Ecuador,ECU,2020-08-30,42.167202
Ecuador,ECU,2020-09-06,45.74102
Ecuador,ECU,2020-09-13,38.934345
Ecuador,ECU,2020-09-20,34.71836
Ecuador,ECU,2020-09-27,27.050638
Ecuador,ECU,2020-10-04,18.836737
Ecuador,ECU,2020-10-11,31.01623
Ecuador,ECU,2020-10-18,22.566845
Ecuador,ECU,2020-10-25,25.418419
Ecuador,ECU,2020-11-01,17.380703
Ecuador,ECU,2020-11-08,14.702455
Ecuador,ECU,2020-11-15,24.23539
Ecuador,ECU,2020-11-22,29.004765
Ecuador,ECU,2020-11-29,21.965036
Ecuador,ECU,2020-12-06,25.688393
Ecuador,ECU,2020-12-13,14.64269
Ecuador,ECU,2020-12-20,20.847145
Ecuador,ECU,2020-12-27,23.383358
Ecuador,ECU,2021-01-03,32.996746
Ecuador,ECU,2021-01-10,30.479824
Ecuador,ECU,2021-01-17,42.672108
Ecuador,ECU,2021-01-24,53.153744
Ecuador,ECU,2021-01-31,45.72799
Ecuador,ECU,2021-02-07,48.869892
Ecuador,ECU,2021-02-14,44.164013
Ecuador,ECU,2021-02-21,46.51087
Ecuador,ECU,2021-02-28,48.663593
Ecuador,ECU,2021-03-07,44.82311
Ecuador,ECU,2021-03-14,51.409546
Ecuador,ECU,2021-03-21,67.543915
Ecuador,ECU,2021-03-28,78.46617
Ecuador,ECU,2021-04-04,87.67581
Ecuador,ECU,2021-04-11,96.76031
Ecuador,ECU,2021-04-18,91.68437
Ecuador,ECU,2021-04-25,117.80467
Ecuador,ECU,2021-05-02,109.12829
Ecuador,ECU,2021-05-09,92.881294
Ecuador,ECU,2021-05-16,78.347885
Ecuador,ECU,2021-05-23,60.17113
Ecuador,ECU,2021-05-30,49.064945
Ecuador,ECU,2021-06-06,35.549698
Ecuador,ECU,2021-06-13,33.145805
Ecuador,ECU,2021-06-20,32.80022
Ecuador,ECU,2021-06-27,29.863127
Ecuador,ECU,2021-07-04,23.813368
Ecuador,ECU,2021-07-11,26.651022
Ecuador,ECU,2021-07-18,25.060057
Ecuador,ECU,2021-07-25,18.799759
Ecuador,ECU,2021-08-01,23.511797
Ecuador,ECU,2021-08-08,10.8022
Ecuador,ECU,2021-08-15,9.041283
Ecuador,ECU,2021-08-22,5.3164864
Ecuador,ECU,2021-08-29,12.211682
Ecuador,ECU,2021-09-05,5.298059
Ecuador,ECU,2021-09-12,5.0900908
Ecuador,ECU,2021-09-19,7.778628
Ecuador,ECU,2021-09-26,4.538823
Ecuador,ECU,2021-10-03,11.817995
Ecuador,ECU,2021-10-10,2.860247
Ecuador,ECU,2021-10-17,8.890897
Ecuador,ECU,2021-10-24,3.3668866
Ecuador,ECU,2021-10-31,2.6974568
Ecuador,ECU,2021-11-07,0.8483203
Ecuador,ECU,2021-11-14,6.3872356
Ecuador,ECU,2021-11-21,10.730668
Ecuador,ECU,2021-11-28,10.949717
Ecuador,ECU,2021-12-05,6.0867205
Ecuador,ECU,2021-12-12,12.054329
Ecuador,ECU,2021-12-19,10.992176
Ecuador,ECU,2021-12-26,15.508937
Ecuador,ECU,2022-01-02,22.245432
Ecuador,ECU,2022-01-09,23.870312
Ecuador,ECU,2022-01-16,45.123573
Ecuador,ECU,2022-01-23,70.19923
Ecuador,ECU,2022-01-30,62.555267
Ecuador,ECU,2022-02-06,55.363037
Ecuador,ECU,2022-02-13,30.754128
Ecuador,ECU,2022-02-20,16.56636
Ecuador,ECU,2022-02-27,7.825097
Ecuador,ECU,2022-03-06,14.855876
Ecuador,ECU,2022-03-13,-0.90583163
Ecuador,ECU,2022-03-20,1.678121
Ecuador,ECU,2022-03-27,11.50872
Ecuador,ECU,2022-04-03,7.80622
Ecuador,ECU,2022-04-10,2.0267334
Ecuador,ECU,2022-04-17,-4.1234055
Ecuador,ECU,2022-04-24,5.5054812
Ecuador,ECU,2022-05-01,1.8208079
Ecuador,ECU,2022-05-08,-0.04525449
Ecuador,ECU,2022-05-15,8.653393
Ecuador,ECU,2022-05-22,2.7446363
Ecuador,ECU,2022-05-29,6.86112
Ecuador,ECU,2022-06-05,5.9358306
Ecuador,ECU,2022-06-12,10.508786
Ecuador,ECU,2022-06-19,10.452336
Ecuador,ECU,2022-06-26,12.22142
Ecuador,ECU,2022-07-03,9.696051
Ecuador,ECU,2022-07-10,7.9437723
Ecuador,ECU,2022-07-17,14.723391
Ecuador,ECU,2022-07-24,15.274926
Ecuador,ECU,2022-07-31,19.446512
Ecuador,ECU,2022-08-07,14.100618
Ecuador,ECU,2022-08-14,20.05321
Ecuador,ECU,2022-08-21,13.877359
Ecuador,ECU,2022-08-28,14.05818
Ecuador,ECU,2022-09-04,7.0435305
Ecuador,ECU,2022-09-11,4.426791
Ecuador,ECU,2022-09-18,9.806307
Ecuador,ECU,2022-09-25,6.1149898
Ecuador,ECU,2022-10-02,6.057545
Ecuador,ECU,2022-10-09,4.444001
Ecuador,ECU,2022-10-16,6.762528
Ecuador,ECU,2022-10-23,5.57998
Ecuador,ECU,2022-10-30,5.1280336
Ecuador,ECU,2022-11-06,8.567648
Ecuador,ECU,2022-11-13,-3.1439202
Ecuador,ECU,2022-11-20,4.117997
Ecuador,ECU,2022-11-27,11.07367
Ecuador,ECU,2022-12-04,16.746159
Ecuador,ECU,2022-12-11,13.472361
Ecuador,ECU,2022-12-18,13.8513775
Ecuador,ECU,2022-12-25,18.6048
Ecuador,ECU,2023-01-01,23.069845
Ecuador,ECU,2023-01-08,6.825474
Ecuador,ECU,2023-01-15,2.5799315
Ecuador,ECU,2023-01-22,3.218994
Ecuador,ECU,2023-01-29,3.7027738
Ecuador,ECU,2023-02-05,5.060572
Ecuador,ECU,2023-02-12,-0.024732558
Ecuador,ECU,2023-02-19,4.4785366
Ecuador,ECU,2023-02-26,2.4910119
Ecuador,ECU,2023-03-05,-1.026845
Ecuador,ECU,2023-03-12,2.4955437
Ecuador,ECU,2023-03-19,4.295221
Ecuador,ECU,2023-03-26,14.472863
Ecuador,ECU,2023-04-02,7.0538354
Ecuador,ECU,2023-04-09,6.2017374
Ecuador,ECU,2023-04-16,1.2996069
Ecuador,ECU,2023-04-23,4.5437317
Ecuador,ECU,2023-04-30,11.837885
Ecuador,ECU,2023-05-07,15.093384
Ecuador,ECU,2023-05-14,12.679739
Ecuador,ECU,2023-05-21,9.160305
Ecuador,ECU,2023-05-28,11.27635
Ecuador,ECU,2023-06-04,9.511568
Ecuador,ECU,2023-06-11,10.056083
Ecuador,ECU,2023-06-18,6.6787977
Ecuador,ECU,2023-06-25,14.9307375
Ecuador,ECU,2023-07-02,8.492377
Ecuador,ECU,2023-07-09,7.297782
Ecuador,ECU,2023-07-16,12.785388
Ecuador,ECU,2023-07-23,10.687019
Ecuador,ECU,2023-07-30,7.841839
Ecuador,ECU,2023-08-06,5.171521
Ecuador,ECU,2023-08-13,7.4857306
Ecuador,ECU,2023-08-20,2.9940872
Ecuador,ECU,2023-08-27,8.30372
Ecuador,ECU,2023-09-03,2.3229423
Ecuador,ECU,2023-09-10,8.868339
Ecuador,ECU,2023-09-17,3.5004573
Ecuador,ECU,2023-09-24,11.367834
Ecuador,ECU,2023-10-01,10.629355
Ecuador,ECU,2023-10-08,11.950905
Ecuador,ECU,2023-10-15,6.5855575
Ecuador,ECU,2023-10-22,6.620073
Ecuador,ECU,2023-10-29,12.435782
Ecuador,ECU,2023-11-05,12.093445
Ecuador,ECU,2023-11-12,8.041157
Ecuador,ECU,2023-11-19,11.884924
Ecuador,ECU,2023-11-26,20.71231
Ecuador,ECU,2023-12-03,14.291325
Ecuador,ECU,2023-12-10,11.003489
Ecuador,ECU,2023-12-17,12.299461
Ecuador,ECU,2023-12-24,14.384422
Ecuador,ECU,2023-12-31,17.435898
Egypt,EGY,2020-01-31,-2.421343
Egypt,EGY,2020-02-29,3.1297493
Egypt,EGY,2020-03-31,5.3810124
Egypt,EGY,2020-04-30,-0.41452223
Egypt,EGY,2020-05-31,28.82088
Egypt,EGY,2020-06-30,82.679436
Egypt,EGY,2020-07-31,30.061916
Egypt,EGY,2020-08-31,14.041888
Egypt,EGY,2020-09-30,15.981035
Egypt,EGY,2020-10-31,7.3134556
Egypt,EGY,2020-11-30,15.337919
Egypt,EGY,2020-12-31,29.71455
Egypt,EGY,2021-01-31,22.457949
Egypt,EGY,2021-02-28,13.441581
Egypt,EGY,2021-03-31,33.62064
Egypt,EGY,2021-04-30,63.318634
Egypt,EGY,2021-05-31,73.12541
Egypt,EGY,2021-06-30,28.202335
Egypt,EGY,2021-07-31,10.559608
Egypt,EGY,2021-08-31,17.304106
Egypt,EGY,2021-09-30,34.862484
Egypt,EGY,2021-10-31,53.049046
Egypt,EGY,2021-11-30,39.704865
Egypt,EGY,2021-12-31,13.750695
Egypt,EGY,2022-01-31,17.957243
Egypt,EGY,2022-02-28,41.654427
Egypt,EGY,2022-03-31,15.67095
Egypt,EGY,2022-04-30,5.894903
Egypt,EGY,2022-05-31,2.3112576
Egypt,EGY,2022-06-30,-1.2145259
Egypt,EGY,2022-07-31,-1.0894524
Egypt,EGY,2022-08-31,-3.0113075
Egypt,EGY,2022-09-30,-0.58077735
Egypt,EGY,2022-10-31,12.192518
Egypt,EGY,2022-11-30,7.5917845
Egypt,EGY,2022-12-31,-0.64981645
Egypt,EGY,2023-01-31,-8.532273
Egypt,EGY,2023-02-28,5.8058295
Egypt,EGY,2023-03-31,4.697142
Egypt,EGY,2023-04-30,8.381652
Egypt,EGY,2023-05-31,4.4895988
Egypt,EGY,2023-06-30,0.72714037
Egypt,EGY,2023-07-31,14.156957
Egypt,EGY,2023-08-31,6.9367375
Egypt,EGY,2023-09-30,11.462756
Egypt,EGY,2023-10-31,4.5401306
Egypt,EGY,2023-11-30,8.809696
Egypt,EGY,2023-12-31,2.4418144
El Salvador,SLV,2020-01-31,2.9864905
El Salvador,SLV,2020-02-29,-3.790086
El Salvador,SLV,2020-03-31,-20.305344
El Salvador,SLV,2020-04-30,-45.188934
El Salvador,SLV,2020-05-31,-43.173756
El Salvador,SLV,2020-06-30,61.167587
El Salvador,SLV,2020-07-31,117.71664
El Salvador,SLV,2020-08-31,49.240906
Estonia,EST,2020-01-05,-15.346959
Estonia,EST,2020-01-12,-6.402523
Estonia,EST,2020-01-19,-7.867182
Estonia,EST,2020-01-26,-11.825422
Estonia,EST,2020-02-02,-10.521715
Estonia,EST,2020-02-09,-21.28957
Estonia,EST,2020-02-16,-0.95355463
Estonia,EST,2020-02-23,-3.244667
Estonia,EST,2020-03-01,-6.5004435
Estonia,EST,2020-03-08,-13.287953
Estonia,EST,2020-03-15,3.943746
Estonia,EST,2020-03-22,-1.3637767
Estonia,EST,2020-03-29,1.4673783
Estonia,EST,2020-04-05,3.0723448
Estonia,EST,2020-04-12,0.8130081
Estonia,EST,2020-04-19,2.013868
Estonia,EST,2020-04-26,10.495319
Estonia,EST,2020-05-03,3.7896914
Estonia,EST,2020-05-10,5.4620385
Estonia,EST,2020-05-17,-7.6773605
Estonia,EST,2020-05-24,-4.1709776
Estonia,EST,2020-05-31,8.312345
Estonia,EST,2020-06-07,-4.980574
Estonia,EST,2020-06-14,0.2570739
Estonia,EST,2020-06-21,1.2704175
Estonia,EST,2020-06-28,7.773193
Estonia,EST,2020-07-05,0.8656333
Estonia,EST,2020-07-12,0.40907627
Estonia,EST,2020-07-19,3.8391225
Estonia,EST,2020-07-26,4.188664
Estonia,EST,2020-08-02,11.970534
Estonia,EST,2020-08-09,-3.0031106
Estonia,EST,2020-08-16,4.72133
Estonia,EST,2020-08-23,-1.0085962
Estonia,EST,2020-08-30,8.088497
Estonia,EST,2020-09-06,3.9732687
Estonia,EST,2020-09-13,-7.279973
Estonia,EST,2020-09-20,9.435284
Estonia,EST,2020-09-27,13.753876
Estonia,EST,2020-10-04,3.6858466
Estonia,EST,2020-10-11,-5.157492
Estonia,EST,2020-10-18,4.4271736
Estonia,EST,2020-10-25,1.638246
Estonia,EST,2020-11-01,-10.372606
Estonia,EST,2020-11-08,1.3060404
Estonia,EST,2020-11-15,-1.188455
Estonia,EST,2020-11-22,11.580427
Estonia,EST,2020-11-29,12.723596
Estonia,EST,2020-12-06,13.113109
Estonia,EST,2020-12-13,14.360833
Estonia,EST,2020-12-20,9.658906
Estonia,EST,2020-12-27,13.24316
Estonia,EST,2021-01-03,15.759675
Estonia,EST,2021-01-10,8.464849
Estonia,EST,2021-01-17,12.160229
Estonia,EST,2021-01-24,21.013412
Estonia,EST,2021-01-31,3.732005
Estonia,EST,2021-02-07,1.0746478
Estonia,EST,2021-02-14,8.8277855
Estonia,EST,2021-02-21,4.8115273
Estonia,EST,2021-02-28,17.972624
Estonia,EST,2021-03-07,23.63206
Estonia,EST,2021-03-14,23.857267
Estonia,EST,2021-03-21,28.236374
Estonia,EST,2021-03-28,27.330173
Estonia,EST,2021-04-04,26.283049
Estonia,EST,2021-04-11,32.93847
Estonia,EST,2021-04-18,25.040487
Estonia,EST,2021-04-25,20.683983
Estonia,EST,2021-05-02,7.968267
Estonia,EST,2021-05-09,15.946955
Estonia,EST,2021-05-16,17.687313
Estonia,EST,2021-05-23,2.6137483
Estonia,EST,2021-05-30,9.85239
Estonia,EST,2021-06-06,5.6968803
Estonia,EST,2021-06-13,6.2258224
Estonia,EST,2021-06-20,10.420475
Estonia,EST,2021-06-27,42.75388
