Entity,Code,Day,COVID-19 positivity rate
Albania,ALB,2021-08-08,1.3075149
Albania,ALB,2021-08-09,1.5273385
Albania,ALB,2021-08-10,1.8018285
Albania,ALB,2021-08-11,2.0864453
Albania,ALB,2021-08-12,2.4139607
Albania,ALB,2021-08-13,2.759451
Albania,ALB,2021-08-14,3.1086795
Albania,ALB,2021-08-15,3.483733
Albania,ALB,2021-08-16,3.937783
Albania,ALB,2021-08-17,4.437989
Albania,ALB,2021-08-18,4.8862844
Albania,ALB,2021-08-19,5.321176
Albania,ALB,2021-08-20,5.7457037
Albania,ALB,2021-08-21,6.182585
Albania,ALB,2021-08-22,6.6194305
Albania,ALB,2021-08-23,6.9552374
Albania,ALB,2021-08-24,7.236288
Albania,ALB,2021-08-25,7.625537
Albania,ALB,2021-08-26,8.094765
Albania,ALB,2021-08-27,8.642099
Albania,ALB,2021-08-28,9.36752
Albania,ALB,2021-08-29,10.104738
Albania,ALB,2021-08-30,10.870586
Albania,ALB,2021-08-31,11.562375
Albania,ALB,2021-09-01,12.310977
Albania,ALB,2021-09-02,13.078856
Albania,ALB,2021-09-03,13.784241
Albania,ALB,2021-09-04,14.128349
Albania,ALB,2021-09-05,14.441375
Albania,ALB,2021-09-06,14.639178
Albania,ALB,2021-09-07,14.998239
Albania,ALB,2021-09-08,15.179941
Albania,ALB,2021-09-09,15.096728
Albania,ALB,2021-09-10,14.95971
Albania,ALB,2021-09-11,15.04393
Albania,ALB,2021-09-12,15.0954895
Albania,ALB,2021-09-13,15.299506
Albania,ALB,2021-09-14,15.3480425
Albania,ALB,2021-09-15,15.490207
Albania,ALB,2021-09-16,15.859619
Albania,ALB,2021-09-17,16.26369
Albania,ALB,2021-09-18,16.583298
Albania,ALB,2021-09-19,16.894865
Albania,ALB,2021-09-20,17.052773
Albania,ALB,2021-09-21,17.223906
Albania,ALB,2021-09-22,17.36459
Albania,ALB,2021-09-23,17.399141
Albania,ALB,2021-09-24,17.309784
Albania,ALB,2021-09-25,17.127369
Albania,ALB,2021-09-26,17.014578
Albania,ALB,2021-09-27,17.029413
Albania,ALB,2021-09-28,16.976755
Albania,ALB,2021-09-29,16.970806
Albania,ALB,2021-09-30,16.835144
Albania,ALB,2021-10-01,16.789612
Albania,ALB,2021-10-02,16.824472
Albania,ALB,2021-10-03,16.627571
Albania,ALB,2021-10-04,16.210728
Albania,ALB,2021-10-05,15.913388
Albania,ALB,2021-10-06,15.519064
Albania,ALB,2021-10-07,15.33934
Albania,ALB,2021-10-08,15.138677
Albania,ALB,2021-10-09,14.950747
Albania,ALB,2021-10-10,14.767172
Albania,ALB,2021-10-11,14.725126
Albania,ALB,2021-10-12,14.586659
Albania,ALB,2021-10-13,14.543637
Albania,ALB,2021-10-14,14.360737
Albania,ALB,2021-10-15,14.136809
Albania,ALB,2021-10-16,13.849761
Albania,ALB,2021-10-17,13.844
Albania,ALB,2021-10-18,13.94099
Albania,ALB,2021-10-19,14.092899
Albania,ALB,2021-10-20,14.114925
Albania,ALB,2021-10-21,14.275454
Albania,ALB,2021-10-22,14.629336
Albania,ALB,2021-10-23,15.006572
Albania,ALB,2021-10-24,15.1997175
Albania,ALB,2021-10-25,15.284196
Albania,ALB,2021-10-26,15.38099
Albania,ALB,2021-10-27,15.566912
Albania,ALB,2021-10-28,15.690504
Albania,ALB,2021-10-29,15.603817
Albania,ALB,2021-10-30,15.674646
Albania,ALB,2021-10-31,15.769069
Albania,ALB,2021-11-01,15.891568
Albania,ALB,2021-11-02,16.004719
Albania,ALB,2021-11-03,16.049494
Albania,ALB,2021-11-04,16.14137
Albania,ALB,2021-11-05,16.260935
Albania,ALB,2021-11-06,16.222557
Albania,ALB,2021-11-07,16.254595
Albania,ALB,2021-11-08,16.273327
Albania,ALB,2021-11-09,16.367977
Albania,ALB,2021-11-10,16.59459
Albania,ALB,2021-11-11,16.810614
Albania,ALB,2021-11-12,17.166162
Albania,ALB,2021-11-13,17.5871
Albania,ALB,2021-11-14,17.978344
Albania,ALB,2021-11-15,18.298698
Albania,ALB,2021-11-16,18.439953
Albania,ALB,2021-11-17,18.521988
Albania,ALB,2021-11-18,18.455574
Albania,ALB,2021-11-19,18.315262
Albania,ALB,2021-11-20,18.024069
Albania,ALB,2021-11-21,17.719454
Albania,ALB,2021-11-22,17.461832
Albania,ALB,2021-11-23,17.21256
Albania,ALB,2021-11-24,16.916204
Albania,ALB,2021-11-25,16.867754
Albania,ALB,2021-11-26,16.97555
Albania,ALB,2021-11-27,17.720877
Albania,ALB,2021-11-28,18.670881
Albania,ALB,2021-11-29,19.97219
Albania,ALB,2021-11-30,22.371693
Albania,ALB,2021-12-01,26.670385
Albania,ALB,2021-12-02,30.634733
Albania,ALB,2021-12-03,34.146835
Albania,ALB,2021-12-04,35.37187
Albania,ALB,2021-12-05,35.718822
Albania,ALB,2021-12-06,35.321938
Albania,ALB,2021-12-07,33.38256
Albania,ALB,2021-12-08,29.509577
Albania,ALB,2021-12-09,26.029455
Albania,ALB,2021-12-10,22.499502
Albania,ALB,2021-12-11,20.827051
Albania,ALB,2021-12-12,19.981895
Albania,ALB,2021-12-13,19.38343
Albania,ALB,2021-12-14,19.120049
Albania,ALB,2021-12-15,18.569662
Albania,ALB,2021-12-16,17.575869
Albania,ALB,2021-12-17,16.959036
Albania,ALB,2021-12-18,16.042952
Albania,ALB,2021-12-19,14.771342
Albania,ALB,2021-12-20,13.616894
Albania,ALB,2021-12-21,12.6292925
Albania,ALB,2021-12-22,11.890483
Albania,ALB,2021-12-23,11.280395
Albania,ALB,2021-12-24,10.519459
Albania,ALB,2021-12-25,9.957022
Albania,ALB,2021-12-26,9.639155
Albania,ALB,2021-12-27,9.379621
Albania,ALB,2021-12-28,9.046186
Albania,ALB,2021-12-29,8.745343
Albania,ALB,2021-12-30,8.526465
Albania,ALB,2021-12-31,8.486728
Albania,ALB,2022-01-01,8.629198
Albania,ALB,2022-01-02,8.963284
Albania,ALB,2022-01-03,9.35516
Albania,ALB,2022-01-04,9.806271
Albania,ALB,2022-01-05,10.406515
Albania,ALB,2022-01-06,11.296777
Albania,ALB,2022-01-07,12.516366
Albania,ALB,2022-01-08,13.623938
Albania,ALB,2022-01-09,14.676765
Albania,ALB,2022-01-10,15.986703
Albania,ALB,2022-01-11,17.482662
Albania,ALB,2022-01-12,18.973139
Albania,ALB,2022-01-13,20.391632
Albania,ALB,2022-01-14,21.336426
Albania,ALB,2022-01-15,22.382372
Albania,ALB,2022-01-16,23.321241
Albania,ALB,2022-01-17,24.11714
Albania,ALB,2022-01-18,24.867447
Albania,ALB,2022-01-19,25.517618
Albania,ALB,2022-01-20,26.137646
Albania,ALB,2022-01-21,27.609295
Albania,ALB,2022-01-22,29.813528
Albania,ALB,2022-01-23,32.74395
Albania,ALB,2022-01-24,35.615044
Albania,ALB,2022-01-25,39.611122
Albania,ALB,2022-01-26,45.22239
Albania,ALB,2022-01-27,52.646305
Albania,ALB,2022-01-28,58.80003
Albania,ALB,2022-01-29,63.755493
Albania,ALB,2022-01-30,67.38799
Albania,ALB,2022-01-31,70.41329
Albania,ALB,2022-02-01,71.42276
Albania,ALB,2022-02-02,70.11633
Albania,ALB,2022-02-03,67.35206
Albania,ALB,2022-02-04,64.901505
Albania,ALB,2022-02-05,62.425476
Albania,ALB,2022-02-06,59.986088
Albania,ALB,2022-02-07,58.89277
Albania,ALB,2022-02-08,61.228542
Albania,ALB,2022-02-09,61.88978
Albania,ALB,2022-02-10,62.079144
Albania,ALB,2022-02-11,62.645187
Albania,ALB,2022-02-12,64.34932
Albania,ALB,2022-02-13,76.47249
Albania,ALB,2022-02-14,80.95795
Albania,ALB,2022-02-15,74.6925
Albania,ALB,2022-02-16,69.68528
Albania,ALB,2022-02-17,64.850426
Albania,ALB,2022-02-18,60.917946
Albania,ALB,2022-02-19,57.55211
Albania,ALB,2022-02-20,49.54929
Albania,ALB,2022-02-21,43.681114
Albania,ALB,2022-02-22,39.725307
Albania,ALB,2022-02-23,37.068096
Albania,ALB,2022-02-24,36.287186
Albania,ALB,2022-02-25,36.010902
Albania,ALB,2022-02-26,36.326797
Albania,ALB,2022-02-27,36.99492
Albania,ALB,2022-02-28,38.937473
Albania,ALB,2022-03-01,43.249798
Albania,ALB,2022-03-02,46.26118
Albania,ALB,2022-03-03,47.39993
Albania,ALB,2022-03-04,47.34728
Albania,ALB,2022-03-05,46.172955
Albania,ALB,2022-03-06,44.34065
Albania,ALB,2022-03-07,40.69264
Albania,ALB,2022-03-08,33.85658
Albania,ALB,2022-03-09,27.65421
Albania,ALB,2022-03-10,22.506712
Albania,ALB,2022-03-11,18.603525
Albania,ALB,2022-03-12,15.793087
Albania,ALB,2022-03-13,13.671036
Albania,ALB,2022-03-14,12.521778
Albania,ALB,2022-03-15,12.899783
Albania,ALB,2022-03-16,13.566214
Albania,ALB,2022-03-17,14.745457
Albania,ALB,2022-03-18,16.362621
Albania,ALB,2022-03-19,18.410328
Albania,ALB,2022-03-20,20.878128
Albania,ALB,2022-03-21,24.355165
Albania,ALB,2022-03-22,29.13083
Albania,ALB,2022-03-23,37.379246
Albania,ALB,2022-03-24,44.352036
Albania,ALB,2022-03-25,48.276226
Albania,ALB,2022-03-26,51.220165
Albania,ALB,2022-03-27,52.890686
Albania,ALB,2022-03-28,52.333366
Albania,ALB,2022-03-29,49.140194
Albania,ALB,2022-03-30,41.86165
Albania,ALB,2022-03-31,35.71976
Albania,ALB,2022-04-01,31.811872
Albania,ALB,2022-04-02,27.68081
Albania,ALB,2022-04-03,24.492159
Albania,ALB,2022-04-04,22.372812
Albania,ALB,2022-04-05,20.982702
Albania,ALB,2022-04-06,20.167881
Albania,ALB,2022-04-07,19.367476
Albania,ALB,2022-04-08,19.554335
Albania,ALB,2022-04-09,20.96175
Albania,ALB,2022-04-10,22.197365
Albania,ALB,2022-04-11,22.666658
Albania,ALB,2022-04-12,22.87032
Albania,ALB,2022-04-13,22.56608
Albania,ALB,2022-04-14,21.610271
Albania,ALB,2022-04-15,19.914135
Albania,ALB,2022-04-16,18.132923
Albania,ALB,2022-04-17,16.465462
Albania,ALB,2022-04-18,16.063887
Albania,ALB,2022-04-19,16.051828
Albania,ALB,2022-04-20,17.077505
Albania,ALB,2022-04-21,18.56161
Albania,ALB,2022-04-22,19.95184
Albania,ALB,2022-04-23,21.21049
Albania,ALB,2022-04-24,22.693832
Albania,ALB,2022-04-25,23.616209
Albania,ALB,2022-04-26,24.57338
Albania,ALB,2022-04-27,24.784311
Albania,ALB,2022-04-28,25.1947
Albania,ALB,2022-04-29,26.352177
Albania,ALB,2022-04-30,27.613943
Albania,ALB,2022-05-01,28.983814
Albania,ALB,2022-05-02,30.98663
Albania,ALB,2022-05-03,33.394188
Albania,ALB,2022-05-04,37.19941
Albania,ALB,2022-05-05,40.33907
Albania,ALB,2022-05-06,42.22258
Albania,ALB,2022-05-07,42.551956
Albania,ALB,2022-05-08,41.917213
Albania,ALB,2022-05-09,40.295143
Albania,ALB,2022-05-10,36.823063
Albania,ALB,2022-05-11,31.166048
Albania,ALB,2022-05-12,26.070158
Albania,ALB,2022-05-13,22.149145
Albania,ALB,2022-05-14,19.591553
Albania,ALB,2022-05-15,17.653551
Albania,ALB,2022-05-16,15.703727
Albania,ALB,2022-05-17,15.601992
Albania,ALB,2022-05-18,17.503218
Albania,ALB,2022-05-19,19.391369
Albania,ALB,2022-05-20,21.269152
Albania,ALB,2022-05-21,23.336842
Albania,ALB,2022-05-22,25.431444
Albania,ALB,2022-05-23,30.51179
Albania,ALB,2022-05-24,34.881744
Albania,ALB,2022-05-25,37.7171
Albania,ALB,2022-05-26,40.906574
Albania,ALB,2022-05-27,43.47294
Albania,ALB,2022-05-28,45.752174
Albania,ALB,2022-05-29,47.691475
Albania,ALB,2022-05-30,47.28225
Albania,ALB,2022-05-31,46.89741
Albania,ALB,2022-06-01,46.834015
Albania,ALB,2022-06-02,46.471138
Albania,ALB,2022-06-03,45.674953
Albania,ALB,2022-06-04,44.547447
Albania,ALB,2022-06-05,44.012302
Albania,ALB,2022-06-06,42.94678
Albania,ALB,2022-06-07,41.661064
Albania,ALB,2022-06-08,41.12734
Albania,ALB,2022-06-09,40.333717
Albania,ALB,2022-06-10,40.55394
Albania,ALB,2022-06-11,41.33578
Albania,ALB,2022-06-12,42.401543
Albania,ALB,2022-06-13,43.603672
Albania,ALB,2022-06-14,44.914566
Albania,ALB,2022-06-15,44.524406
Albania,ALB,2022-06-16,43.809116
Albania,ALB,2022-06-17,42.827812
Albania,ALB,2022-06-18,41.826473
Albania,ALB,2022-06-19,40.541706
Albania,ALB,2022-06-20,40.24963
Albania,ALB,2022-06-21,38.130047
Albania,ALB,2022-06-22,36.207596
Albania,ALB,2022-06-23,36.280586
Albania,ALB,2022-06-24,36.280796
Albania,ALB,2022-06-25,35.81914
Albania,ALB,2022-06-26,34.407436
Albania,ALB,2022-06-27,28.726717
Albania,ALB,2022-06-28,25.828571
Andorra,AND,2020-09-21,6.999682
Andorra,AND,2020-09-22,7.1539764
Andorra,AND,2020-09-23,7.0743833
Andorra,AND,2020-09-24,7.128634
Andorra,AND,2020-09-25,7.0903687
Andorra,AND,2020-09-26,7.0194793
Andorra,AND,2020-09-27,6.9267
Andorra,AND,2020-09-28,6.7981772
Andorra,AND,2020-09-29,6.6558943
Andorra,AND,2020-09-30,6.5587177
Andorra,AND,2020-10-01,6.4354587
Andorra,AND,2020-10-02,6.3517838
Andorra,AND,2020-10-03,6.226831
Andorra,AND,2020-10-04,6.1343474
Andorra,AND,2020-10-05,6.0709844
Andorra,AND,2020-10-06,6.3159456
Andorra,AND,2020-10-07,6.5304513
Andorra,AND,2020-10-08,6.98144
Andorra,AND,2020-10-09,7.397154
Andorra,AND,2020-10-10,8.017802
Andorra,AND,2020-10-11,8.602297
Andorra,AND,2020-10-12,9.153226
Andorra,AND,2020-10-13,9.496591
Andorra,AND,2020-10-14,9.924441
Andorra,AND,2020-10-15,10.124167
Andorra,AND,2020-10-16,10.418139
Andorra,AND,2020-10-17,10.796573
Andorra,AND,2020-10-18,11.280306
Andorra,AND,2020-10-19,11.8678
Andorra,AND,2020-10-20,11.929332
Andorra,AND,2020-10-21,11.762612
Andorra,AND,2020-10-22,11.400527
Andorra,AND,2020-10-23,10.874133
Andorra,AND,2020-10-24,10.10671
Andorra,AND,2020-10-25,9.194253
Andorra,AND,2020-10-26,8.14828
Andorra,AND,2020-10-27,7.6178026
Andorra,AND,2020-10-28,7.4793787
Andorra,AND,2020-10-29,7.460194
Andorra,AND,2020-10-30,7.7495494
Andorra,AND,2020-10-31,7.9415183
Andorra,AND,2020-11-01,8.547222
Andorra,AND,2020-11-02,9.577138
Andorra,AND,2020-11-03,9.914134
Andorra,AND,2020-11-04,9.874114
Andorra,AND,2020-11-05,9.922026
Andorra,AND,2020-11-06,9.851822
Andorra,AND,2020-11-07,9.669133
Andorra,AND,2020-11-08,9.351368
Andorra,AND,2020-11-09,8.653374
Andorra,AND,2020-11-10,8.540139
Andorra,AND,2020-11-11,8.67167
Andorra,AND,2020-11-12,8.68484
Andorra,AND,2020-11-13,8.559145
Andorra,AND,2020-11-14,8.986765
Andorra,AND,2020-11-15,8.786447
Andorra,AND,2020-11-16,8.8723135
Andorra,AND,2020-11-17,8.90159
Andorra,AND,2020-11-18,8.8368225
Andorra,AND,2020-11-19,8.772495
Andorra,AND,2020-11-20,8.759766
Andorra,AND,2020-11-21,8.339891
Andorra,AND,2020-11-22,8.513201
Andorra,AND,2020-11-23,8.169611
Andorra,AND,2020-11-24,7.889092
Andorra,AND,2020-11-25,7.6573925
Andorra,AND,2020-11-26,7.5253224
Andorra,AND,2020-11-27,7.5583515
Andorra,AND,2020-11-28,7.6914625
Andorra,AND,2020-11-29,7.5022855
Andorra,AND,2020-11-30,7.7145724
Andorra,AND,2020-12-01,7.90982
Andorra,AND,2020-12-02,8.115824
Andorra,AND,2020-12-03,8.266886
Andorra,AND,2020-12-04,8.182799
Andorra,AND,2020-12-05,8.062034
Andorra,AND,2020-12-06,8.319289
Andorra,AND,2020-12-07,8.297479
Andorra,AND,2020-12-08,8.307599
Andorra,AND,2020-12-09,8.302394
Andorra,AND,2020-12-10,8.290553
Andorra,AND,2020-12-11,8.265296
Andorra,AND,2020-12-12,8.284155
Andorra,AND,2020-12-13,8.127791
Andorra,AND,2020-12-14,8.164549
Andorra,AND,2020-12-15,8.179423
Andorra,AND,2020-12-16,8.097404
Andorra,AND,2020-12-17,8.00967
Andorra,AND,2020-12-18,7.963509
Andorra,AND,2020-12-19,7.9084306
Andorra,AND,2020-12-20,7.751983
Andorra,AND,2020-12-21,7.4012604
Andorra,AND,2020-12-22,6.9548483
Andorra,AND,2020-12-23,6.563002
Andorra,AND,2020-12-24,6.208774
Andorra,AND,2020-12-25,5.9292965
Andorra,AND,2020-12-26,5.645027
Andorra,AND,2020-12-27,5.438755
Andorra,AND,2020-12-28,5.351266
Andorra,AND,2020-12-29,5.488232
Andorra,AND,2020-12-30,5.742936
Andorra,AND,2020-12-31,6.1689897
Andorra,AND,2021-01-01,6.8028674
Andorra,AND,2021-01-02,7.5927105
Andorra,AND,2021-01-03,8.490717
Andorra,AND,2021-01-04,9.610416
Andorra,AND,2021-01-05,10.585927
Andorra,AND,2021-01-06,11.512901
Andorra,AND,2021-01-07,12.127711
Andorra,AND,2021-01-08,12.173816
Andorra,AND,2021-01-09,12.398358
Andorra,AND,2021-01-10,12.705867
Andorra,AND,2021-01-11,12.666651
Andorra,AND,2021-01-12,12.763585
Andorra,AND,2021-01-13,12.779251
Andorra,AND,2021-01-14,13.033799
Andorra,AND,2021-01-15,13.795268
Andorra,AND,2021-01-16,13.912643
Andorra,AND,2021-01-17,13.76146
Andorra,AND,2021-01-18,13.7118845
Andorra,AND,2021-01-19,13.165698
Andorra,AND,2021-01-20,12.672943
Andorra,AND,2021-01-21,12.081264
Andorra,AND,2021-01-22,11.26644
Andorra,AND,2021-01-23,10.5584755
Andorra,AND,2021-01-24,9.811097
Andorra,AND,2021-01-25,9.1475315
Andorra,AND,2021-01-26,8.910592
Andorra,AND,2021-01-27,8.543887
Andorra,AND,2021-01-28,8.147065
Andorra,AND,2021-01-29,7.848218
Andorra,AND,2021-01-30,7.8840904
Andorra,AND,2021-01-31,7.9966006
Andorra,AND,2021-02-01,8.161488
Andorra,AND,2021-02-02,8.253053
Andorra,AND,2021-02-03,8.489705
Andorra,AND,2021-02-04,8.698273
Andorra,AND,2021-02-05,8.912751
Andorra,AND,2021-02-06,8.9421
Andorra,AND,2021-02-07,8.975461
Andorra,AND,2021-02-08,8.9189825
Andorra,AND,2021-02-09,8.813735
Andorra,AND,2021-02-10,8.623088
Andorra,AND,2021-02-11,8.42559
Andorra,AND,2021-02-12,8.063289
Andorra,AND,2021-02-13,7.7476
Andorra,AND,2021-02-14,7.4481473
Andorra,AND,2021-02-15,7.11409
Andorra,AND,2021-02-16,6.937242
Andorra,AND,2021-02-17,6.7893763
Andorra,AND,2021-02-18,6.724679
Andorra,AND,2021-02-19,6.7956963
Andorra,AND,2021-02-20,6.9531465
Andorra,AND,2021-02-21,7.1600714
Andorra,AND,2021-02-22,7.427659
Andorra,AND,2021-02-23,7.4657717
Andorra,AND,2021-02-24,7.5810533
Andorra,AND,2021-02-25,7.727095
Andorra,AND,2021-02-26,7.837814
Andorra,AND,2021-02-27,7.7955127
Andorra,AND,2021-02-28,7.708211
Andorra,AND,2021-03-01,7.531729
Andorra,AND,2021-03-02,7.5496836
Andorra,AND,2021-03-03,7.459912
Andorra,AND,2021-03-04,7.3492455
Andorra,AND,2021-03-05,7.280544
Andorra,AND,2021-03-06,7.2838707
Andorra,AND,2021-03-07,7.2510767
Andorra,AND,2021-03-08,7.317211
Andorra,AND,2021-03-09,7.344727
Andorra,AND,2021-03-10,7.4294024
Andorra,AND,2021-03-11,7.493149
Andorra,AND,2021-03-12,7.781175
Andorra,AND,2021-03-13,8.118624
Andorra,AND,2021-03-14,8.364642
Andorra,AND,2021-03-15,8.666574
Andorra,AND,2021-03-16,8.900277
Andorra,AND,2021-03-17,9.164715
Andorra,AND,2021-03-18,9.403661
Andorra,AND,2021-03-19,9.168472
Andorra,AND,2021-03-20,8.922279
Andorra,AND,2021-03-21,9.063571
Andorra,AND,2021-03-22,9.0796795
Andorra,AND,2021-03-23,9.095338
Andorra,AND,2021-03-24,9.085406
Andorra,AND,2021-03-25,9.060649
Andorra,AND,2021-03-26,9.275763
Andorra,AND,2021-03-27,9.429185
Andorra,AND,2021-03-28,9.381772
Andorra,AND,2021-03-29,9.330984
Andorra,AND,2021-03-30,9.383686
Andorra,AND,2021-03-31,9.482586
Andorra,AND,2021-04-01,9.712435
Andorra,AND,2021-04-02,9.92532
Andorra,AND,2021-04-03,10.259747
Andorra,AND,2021-04-04,10.48132
Andorra,AND,2021-04-05,10.830771
Andorra,AND,2021-04-06,11.271262
Andorra,AND,2021-04-07,11.665687
Andorra,AND,2021-04-08,11.893892
Andorra,AND,2021-04-09,12.22797
Andorra,AND,2021-04-10,12.485563
Andorra,AND,2021-04-11,12.79488
Andorra,AND,2021-04-12,13.063273
Andorra,AND,2021-04-13,12.958939
Andorra,AND,2021-04-14,12.696772
Andorra,AND,2021-04-15,12.377104
Andorra,AND,2021-04-16,11.654567
Andorra,AND,2021-04-17,10.973329
Andorra,AND,2021-04-18,10.3217535
Andorra,AND,2021-04-19,9.502946
Andorra,AND,2021-04-20,8.740306
Andorra,AND,2021-04-21,8.26168
Andorra,AND,2021-04-22,7.9659257
Andorra,AND,2021-04-23,8.05967
Andorra,AND,2021-04-24,8.056023
Andorra,AND,2021-04-25,7.841931
Andorra,AND,2021-04-26,7.7373943
Andorra,AND,2021-04-27,7.9257936
Andorra,AND,2021-04-28,7.875012
Andorra,AND,2021-04-29,7.73204
Andorra,AND,2021-04-30,7.6444893
Andorra,AND,2021-05-01,7.4887342
Andorra,AND,2021-05-02,7.468485
Andorra,AND,2021-05-03,7.5599737
Andorra,AND,2021-05-04,7.4800916
Andorra,AND,2021-05-05,7.4201465
Andorra,AND,2021-05-06,7.388651
Andorra,AND,2021-05-07,7.077993
Andorra,AND,2021-05-08,6.8428793
Andorra,AND,2021-05-09,6.745108
Andorra,AND,2021-05-10,6.3708305
Andorra,AND,2021-05-11,6.029159
Andorra,AND,2021-05-12,5.7752695
Andorra,AND,2021-05-13,5.5487723
Andorra,AND,2021-05-14,5.3464065
Andorra,AND,2021-05-15,5.2817836
Andorra,AND,2021-05-16,5.0537252
Andorra,AND,2021-05-17,4.907897
Andorra,AND,2021-05-18,5.035788
Andorra,AND,2021-05-19,5.1189756
Andorra,AND,2021-05-20,5.023387
Andorra,AND,2021-05-21,5.2994304
Andorra,AND,2021-05-22,5.1974263
Andorra,AND,2021-05-23,5.164616
Andorra,AND,2021-05-24,5.214305
Andorra,AND,2021-05-25,5.108679
Andorra,AND,2021-05-26,4.979384
Andorra,AND,2021-05-27,5.105452
Andorra,AND,2021-05-28,4.7845907
Andorra,AND,2021-05-29,4.872852
Andorra,AND,2021-05-30,5.020545
Andorra,AND,2021-05-31,5.240848
Andorra,AND,2021-06-01,5.116509
Andorra,AND,2021-06-02,5.0498114
Andorra,AND,2021-06-03,4.938494
Andorra,AND,2021-06-04,4.9646645
Andorra,AND,2021-06-05,4.7894425
Andorra,AND,2021-06-06,4.542528
Andorra,AND,2021-06-07,4.3679714
Andorra,AND,2021-06-08,4.20579
Andorra,AND,2021-06-09,4.0496364
Andorra,AND,2021-06-10,3.820673
Andorra,AND,2021-06-11,3.7241704
Andorra,AND,2021-06-12,3.7449467
Andorra,AND,2021-06-13,3.818102
Andorra,AND,2021-06-14,3.5748415
Andorra,AND,2021-06-15,3.683825
Andorra,AND,2021-06-16,3.829118
Andorra,AND,2021-06-17,3.9890916
Andorra,AND,2021-06-18,3.9282932
Andorra,AND,2021-06-19,3.7544954
Andorra,AND,2021-06-20,3.55978
Andorra,AND,2021-06-21,3.540663
Andorra,AND,2021-06-22,3.5206192
Andorra,AND,2021-06-23,3.423148
Andorra,AND,2021-06-24,3.3357177
Andorra,AND,2021-06-25,3.3912501
Andorra,AND,2021-06-26,3.5252483
Andorra,AND,2021-06-27,3.6369948
Andorra,AND,2021-06-28,3.7416744
Andorra,AND,2021-06-29,3.4217174
Andorra,AND,2021-06-30,3.3606591
Andorra,AND,2021-07-01,3.3099053
Andorra,AND,2021-07-02,3.2774565
Andorra,AND,2021-07-03,3.1518242
Andorra,AND,2021-07-04,3.0239599
Andorra,AND,2021-07-05,2.8940911
Andorra,AND,2021-07-06,3.8187006
Andorra,AND,2021-07-07,4.281747
Andorra,AND,2021-07-08,4.865683
Andorra,AND,2021-07-09,5.578591
Andorra,AND,2021-07-10,6.531495
Andorra,AND,2021-07-11,7.4372983
Andorra,AND,2021-07-12,8.341409
Andorra,AND,2021-07-13,8.601014
Andorra,AND,2021-07-14,9.257004
Andorra,AND,2021-07-15,9.563605
Andorra,AND,2021-07-16,10.192324
Andorra,AND,2021-07-17,10.817585
Andorra,AND,2021-07-18,11.59272
Andorra,AND,2021-07-19,12.378619
Andorra,AND,2021-07-20,13.084539
Andorra,AND,2021-07-21,13.694289
Andorra,AND,2021-07-22,14.486248
Andorra,AND,2021-07-23,14.911502
Andorra,AND,2021-07-24,15.140144
Andorra,AND,2021-07-25,15.254071
Andorra,AND,2021-07-26,15.33661
Andorra,AND,2021-07-27,15.321015
Andorra,AND,2021-07-28,14.996908
Andorra,AND,2021-07-29,14.952409
Andorra,AND,2021-07-30,14.201257
Andorra,AND,2021-07-31,13.312892
Andorra,AND,2021-08-01,12.371992
Andorra,AND,2021-08-02,11.396246
Andorra,AND,2021-08-03,10.421513
Andorra,AND,2021-08-04,9.827217
Andorra,AND,2021-08-05,8.963069
Andorra,AND,2021-08-06,8.670393
Andorra,AND,2021-08-07,8.662145
Andorra,AND,2021-08-08,8.822197
Andorra,AND,2021-08-09,9.157187
Andorra,AND,2021-08-10,8.909414
Andorra,AND,2021-08-11,8.734537
Andorra,AND,2021-08-12,8.46944
Andorra,AND,2021-08-13,8.309084
Andorra,AND,2021-08-14,7.9421983
Andorra,AND,2021-08-15,7.502201
Andorra,AND,2021-08-16,6.981373
Andorra,AND,2021-08-17,7.4636345
Andorra,AND,2021-08-18,7.392206
Andorra,AND,2021-08-19,7.4161606
Andorra,AND,2021-08-20,7.2245154
Andorra,AND,2021-08-21,7.027275
Andorra,AND,2021-08-22,6.8133607
Andorra,AND,2021-08-23,6.5761714
Andorra,AND,2021-08-24,5.790987
Andorra,AND,2021-08-25,5.2929306
Andorra,AND,2021-08-26,4.754595
Andorra,AND,2021-08-27,4.31615
Andorra,AND,2021-08-28,3.9999998
Andorra,AND,2021-08-29,3.6793032
Andorra,AND,2021-08-30,3.3594868
Andorra,AND,2021-08-31,3.1497166
Andorra,AND,2021-09-01,3.0052936
Andorra,AND,2021-09-02,2.9490798
Andorra,AND,2021-09-03,2.9863598
Andorra,AND,2021-09-04,2.9266675
Andorra,AND,2021-09-05,2.8720722
Andorra,AND,2021-09-06,2.8119962
Andorra,AND,2021-09-07,2.9322069
Andorra,AND,2021-09-08,3.0510557
Andorra,AND,2021-09-09,2.9672606
Andorra,AND,2021-09-10,2.856006
Andorra,AND,2021-09-11,2.8470504
Andorra,AND,2021-09-12,2.8355892
Andorra,AND,2021-09-13,2.8267543
Andorra,AND,2021-09-14,2.7055347
Andorra,AND,2021-09-15,2.6033149
Andorra,AND,2021-09-16,2.7925298
Andorra,AND,2021-09-17,2.9056416
Andorra,AND,2021-09-18,3.0619614
Andorra,AND,2021-09-19,3.2122295
Andorra,AND,2021-09-20,3.3530815
Andorra,AND,2021-09-21,3.5350661
